awardid,code,text
1546145,8083,"
8083
Big Data Science &Engineering
"
1546145,8083,"
8083
Big Data Science &Engineering
"
1606422,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1501499,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501499,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501499,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1535716,9150,"
9150
EXP PROG TO STIM COMP RES
"
1500249,8019,"
8019
Accelerating Innovation Rsrch
"
1556554,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1556554,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1537985,8025,"
8025
Advanced Materials Processing
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1520594,9180,"
9180
PUBLIC SCIENCE LITERACY EDUCATION
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1530543,8020,"
8020
Green Engineering
"
1631282,7237,"
7237
NANO NON-SOLIC SCI & ENG AWD
"
1544887,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1544887,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1544887,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1544887,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1544887,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1537924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1537924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1537924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1537924,9150,"
9150
EXP PROG TO STIM COMP RES
"
1510741,7924,"
7924
MEDIUM PROJECT
"
1510741,7924,"
7924
MEDIUM PROJECT
"
1555461,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1509232,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1547921,8556,"
8556
Coral Reefs
"
1547921,8556,"
8556
Coral Reefs
"
1547921,8556,"
8556
Coral Reefs
"
1547921,8556,"
8556
Coral Reefs
"
1547921,8556,"
8556
Coral Reefs
"
1601875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1601875,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1512217,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1512217,9200,"
9200
US CHINA COOP IN BASIC SCIENCE
"
1528422,9179,"
9179
GRADUATE INVOLVEMENT
"
1528422,9179,"
9179
GRADUATE INVOLVEMENT
"
1519846,8032,"
8032
Software Services and Applications
"
1519846,8032,"
8032
Software Services and Applications
"
1519846,8032,"
8032
Software Services and Applications
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1520808,CVIS,"
CVIS
CIVIL INFRASTRUCTURE
"
1528037,7923,"
7923
SMALL PROJECT
"
1528037,7923,"
7923
SMALL PROJECT
"
1562438,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562438,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562438,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1562438,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1540032,8040,"
8040
Energy and Environment
"
1540032,8040,"
8040
Energy and Environment
"
1540032,8040,"
8040
Energy and Environment
"
1540032,8040,"
8040
Energy and Environment
"
1540032,8040,"
8040
Energy and Environment
"
1553657,9179,"
9179
GRADUATE INVOLVEMENT
"
1553657,9179,"
9179
GRADUATE INVOLVEMENT
"
1553657,9179,"
9179
GRADUATE INVOLVEMENT
"
1553657,9179,"
9179
GRADUATE INVOLVEMENT
"
1520228,163E,"
163E
SBIR Phase IB
"
1520228,163E,"
163E
SBIR Phase IB
"
1520228,163E,"
163E
SBIR Phase IB
"
1520228,163E,"
163E
SBIR Phase IB
"
1520228,163E,"
163E
SBIR Phase IB
"
1520228,163E,"
163E
SBIR Phase IB
"
1536888,1389,"
1389
CARBON CYCLE RESEARCH
"
1515810,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1515810,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1515810,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542770,9150,"
9150
EXP PROG TO STIM COMP RES
"
1511528,046E,"
046E
Electrochem, Photochem & Fuel Cls
"
1547495,1579,"
1579
HYDROLOGIC SCIENCES
"
1604148,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1544751,8235,"
8235
CPS-Synergy
"
1544751,8235,"
8235
CPS-Synergy
"
1528175,7923,"
7923
SMALL PROJECT
"
1528175,7923,"
7923
SMALL PROJECT
"
1513629,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1513629,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1513629,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1557102,9150,"
9150
EXP PROG TO STIM COMP RES
"
1526791,7923,"
7923
SMALL PROJECT
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1502141,BIOT,"
BIOT
BIOTECHNOLOGY
"
1525990,7936,"
7936
SIGNAL PROCESSING
"
1525990,7936,"
7936
SIGNAL PROCESSING
"
1556563,9150,"
9150
EXP PROG TO STIM COMP RES
"
1539322,8018,"
8018
Smart and Connected Health
"
1539322,8018,"
8018
Smart and Connected Health
"
1523448,9150,"
9150
EXP PROG TO STIM COMP RES
"
1523448,9150,"
9150
EXP PROG TO STIM COMP RES
"
1523448,9150,"
9150
EXP PROG TO STIM COMP RES
"
1523448,9150,"
9150
EXP PROG TO STIM COMP RES
"
1523448,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1565658,9150,"
9150
EXP PROG TO STIM COMP RES
"
1560031,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1560031,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1560031,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1552482,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1552482,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1552482,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1500007,9150,"
9150
EXP PROG TO STIM COMP RES
"
1500007,9150,"
9150
EXP PROG TO STIM COMP RES
"
1500007,9150,"
9150
EXP PROG TO STIM COMP RES
"
1500007,9150,"
9150
EXP PROG TO STIM COMP RES
"
1600521,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1600521,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1540554,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1540554,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1540554,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1546743,OTHR,"
OTHR
OTHER RESEARCH OR EDUCATION
"
1544011,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544011,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544011,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544011,9178,"
9178
UNDERGRADUATE EDUCATION
"
1544011,9178,"
9178
UNDERGRADUATE EDUCATION
"
1553485,7941,"
7941
COMPUTER ARCHITECTURE
"
1553485,7941,"
7941
COMPUTER ARCHITECTURE
"
1556774,5914,"
5914
WESTERN EUROPE, OTHER
"
1566375,8228,"
8228
CISE Resrch Initiatn Initiatve
"
1516918,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1516918,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1516918,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1516918,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1516918,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1555775,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1555775,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1555775,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1628726,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1535900,012Z,"
012Z
AitF FULL Projects
"
1513737,1112,"
1112
GENES AND GENOME SYSTEMS
"
1513737,1112,"
1112
GENES AND GENOME SYSTEMS
"
1513737,1112,"
1112
GENES AND GENOME SYSTEMS
"
1534315,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1534315,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1534315,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1534315,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1558692,9150,"
9150
EXP PROG TO STIM COMP RES
"
1551057,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1551057,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1511227,8007,"
8007
BioMaPS
"
1511227,8007,"
8007
BioMaPS
"
1629955,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1522054,7723,"
7723
EXPERIMENTAL EXPEDITIONS
"
1566411,8228,"
8228
CISE Resrch Initiatn Initiatve
"
1566411,8228,"
8228
CISE Resrch Initiatn Initiatve
"
1566411,8228,"
8228
CISE Resrch Initiatn Initiatve
"
1523572,8225,"
8225
SaTC Special Projects
"
1523572,8225,"
8225
SaTC Special Projects
"
1523572,8225,"
8225
SaTC Special Projects
"
1514861,9150,"
9150
EXP PROG TO STIM COMP RES
"
1514861,9150,"
9150
EXP PROG TO STIM COMP RES
"
1514861,9150,"
9150
EXP PROG TO STIM COMP RES
"
1514861,9150,"
9150
EXP PROG TO STIM COMP RES
"
1514861,9150,"
9150
EXP PROG TO STIM COMP RES
"
1552061,7385,"
7385
MOROCCO
"
1552061,7385,"
7385
MOROCCO
"
1552061,7385,"
7385
MOROCCO
"
1552061,7385,"
7385
MOROCCO
"
1552061,7385,"
7385
MOROCCO
"
1552061,7385,"
7385
MOROCCO
"
1555531,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555531,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555531,9150,"
9150
EXP PROG TO STIM COMP RES
"
1555531,9150,"
9150
EXP PROG TO STIM COMP RES
"
1549534,9178,"
9178
UNDERGRADUATE EDUCATION
"
1549534,9178,"
9178
UNDERGRADUATE EDUCATION
"
1557638,1228,"
1228
MINORITY INVOLVEMENT -- BIO
"
1557638,1228,"
1228
MINORITY INVOLVEMENT -- BIO
"
1545858,7742,"
7742
PIRE
"
1545858,7742,"
7742
PIRE
"
1545858,7742,"
7742
PIRE
"
1545858,7742,"
7742
PIRE
"
1545858,7742,"
7742
PIRE
"
1545858,7742,"
7742
PIRE
"
1539384,9150,"
9150
EXP PROG TO STIM COMP RES
"
1539384,9150,"
9150
EXP PROG TO STIM COMP RES
"
1539384,9150,"
9150
EXP PROG TO STIM COMP RES
"
1540916,8089,"
8089
Understanding the Brain/Cognitive Scienc
"
1540916,8089,"
8089
Understanding the Brain/Cognitive Scienc
"
1540916,8089,"
8089
Understanding the Brain/Cognitive Scienc
"
1509609,8028,"
8028
Sensor Technology
"
1509609,8028,"
8028
Sensor Technology
"
1552571,1045,"
1045
CAREER: FACULTY EARLY CAR DEV
"
1519034,8206,"
8206
Formal Methods and Verification
"
1526798,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1526798,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1507836,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1545597,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1545597,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1545597,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1545597,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1545597,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1556072,9150,"
9150
EXP PROG TO STIM COMP RES
"
1556072,9150,"
9150
EXP PROG TO STIM COMP RES
"
1556072,9150,"
9150
EXP PROG TO STIM COMP RES
"
1556072,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553991,9150,"
9150
EXP PROG TO STIM COMP RES
"
1542879,7633,"
7633
EFRI RESEARCH PROJECTS
"
1542879,7633,"
7633
EFRI RESEARCH PROJECTS
"
1632191,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1603681,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1561248,9179,"
9179
GRADUATE INVOLVEMENT
"
1623035,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1623035,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1546923,7914,"
7914
RAPID
"
1535854,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1535854,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1535854,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1535854,9189,"
9189
WATER RESOURCES/COASTAL & MARINE ENVIRON
"
1606350,9219,"
9219
POSTDOCTORAL FELLOWSHIPS IN MATH SCIENCE
"
1522289,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1565863,142E,"
142E
Multi-sens probes & platforms
"
1610109,8614,"
8614
Nanomaterials
"
1610109,8614,"
8614
Nanomaterials
"
1558476,4444,"
4444
INTERDISCIPLINARY PROPOSALS
"
1558476,4444,"
4444
INTERDISCIPLINARY PROPOSALS
"
1628831,7918,"
7918
CYBER-PHYSICAL SYSTEMS (CPS)
"
1628831,7918,"
7918
CYBER-PHYSICAL SYSTEMS (CPS)
"
1560465,9250,"
9250
RES EXPER FOR UNDERGRADS-SITE
"
1620932,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1620932,9102,"
9102
WOMEN, MINORITY, DISABLED, NEC
"
1507423,8990,"
8990
Optics and Photonics
"
1507423,8990,"
8990
Optics and Photonics
"
1507423,8990,"
8990
Optics and Photonics
"
1612944,7458,"
7458
GEOMORPHOLOGY & LAND USE DYNAM
"
1612944,7458,"
7458
GEOMORPHOLOGY & LAND USE DYNAM
"
1525028,9178,"
9178
UNDERGRADUATE EDUCATION
"
1525028,9178,"
9178
UNDERGRADUATE EDUCATION
"
1553234,146E,"
146E
Solar energy
"
1553234,146E,"
146E
Solar energy
"
1554519,8650,"
8650
Sustainable Chemistry
"
1554519,8650,"
8650
Sustainable Chemistry
"
1554519,8650,"
8650
Sustainable Chemistry
"
1554519,8650,"
8650
Sustainable Chemistry
"
1554519,8650,"
8650
Sustainable Chemistry
"
1504793,7483,"
7483
PHYSICS OF THE UNIVERSE
"
1620669,9150,"
9150
EXP PROG TO STIM COMP RES
"
1522834,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1561966,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1509924,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1509924,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1509924,9229,"
9229
RES IN UNDERGRAD INST-RESEARCH
"
1552487,1631,"
1631
CIVIL INFRASTRUCTURE SYSTEMS
"
1552487,1631,"
1631
CIVIL INFRASTRUCTURE SYSTEMS
"
1552487,1631,"
1631
CIVIL INFRASTRUCTURE SYSTEMS
"
1552487,1631,"
1631
CIVIL INFRASTRUCTURE SYSTEMS
"
1552487,1631,"
1631
CIVIL INFRASTRUCTURE SYSTEMS
"
1637973,7350,"
7350
NAT ECOLOGICAL OBSERVATORY NET
"
1619878,7364,"
7364
INFO INTEGRATION & INFORMATICS
"
1619878,7364,"
7364
INFO INTEGRATION & INFORMATICS
"
1619878,7364,"
7364
INFO INTEGRATION & INFORMATICS
"
1546488,8083,"
8083
Big Data Science &Engineering
"
1546488,8083,"
8083
Big Data Science &Engineering
"
1531176,015Z,"
015Z
US Ignite
"
1505773,8225,"
8225
SaTC Special Projects
"
1540863,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1544413,8235,"
8235
CPS-Synergy
"
1544413,8235,"
8235
CPS-Synergy
"
1542176,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1542176,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1522768,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1625950,1391,"
1391
ARCHAEOLOGY
"
1520579,8032,"
8032
Software Services and Applications
"
1520579,8032,"
8032
Software Services and Applications
"
1555013,OTHR,"
OTHR
OTHER RESEARCH OR EDUCATION
"
1555013,OTHR,"
OTHR
OTHER RESEARCH OR EDUCATION
"
1555013,OTHR,"
OTHR
OTHER RESEARCH OR EDUCATION
"
1557333,9179,"
9179
GRADUATE INVOLVEMENT
"
1557333,9179,"
9179
GRADUATE INVOLVEMENT
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1549256,8240,"
8240
SBIR/STTR CAP
"
1619785,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1560519,9150,"
9150
EXP PROG TO STIM COMP RES
"
1560519,9150,"
9150
EXP PROG TO STIM COMP RES
"
1560519,9150,"
9150
EXP PROG TO STIM COMP RES
"
1631903,7465,"
7465
NANOSCALE BIO CORE
"
1631903,7465,"
7465
NANOSCALE BIO CORE
"
1515115,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1515115,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1562634,084E,"
084E
NANOMANUFACTURING
"
1562634,084E,"
084E
NANOMANUFACTURING
"
1562634,084E,"
084E
NANOMANUFACTURING
"
1565959,8209,"
8209
Improv Undergrad STEM Ed(IUSE)
"
1552497,7936,"
7936
SIGNAL PROCESSING
"
1552497,7936,"
7936
SIGNAL PROCESSING
"
1542479,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1542479,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1542479,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1542479,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1561093,9278,"
9278
HUMAN DIMENSIONS OF GLOBAL CHANGE
"
1561093,9278,"
9278
HUMAN DIMENSIONS OF GLOBAL CHANGE
"
1549259,OTHR,"
OTHR
OTHER RESEARCH OR EDUCATION
"
1501097,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501097,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501097,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1501097,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1549888,7916,"
7916
EAGER
"
1549888,7916,"
7916
EAGER
"
1549888,7916,"
7916
EAGER
"
1549888,7916,"
7916
EAGER
"
1542971,7578,"
7578
CS 10K
"
1608035,7556,"
7556
CONFERENCE AND WORKSHOPS
"
1549517,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1549517,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1549517,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1549517,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1549517,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1527398,8206,"
8206
Formal Methods and Verification
"
1527398,8206,"
8206
Formal Methods and Verification
"
1527398,8206,"
8206
Formal Methods and Verification
"
1554435,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1554435,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1554435,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1562450,8084,"
8084
CDS&E
"
1562450,8084,"
8084
CDS&E
"
1562450,8084,"
8084
CDS&E
"
1513883,7935,"
7935
COMM & INFORMATION THEORY
"
1513883,7935,"
7935
COMM & INFORMATION THEORY
"
1547258,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1547258,7573,"
7573
BIO-RELATED MATERIALS RESEARCH
"
1542224,7542,"
7542
SAUDI ARABIA
"
1540826,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1540826,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1551497,9178,"
9178
UNDERGRADUATE EDUCATION
"
1551497,9178,"
9178
UNDERGRADUATE EDUCATION
"
1551497,9178,"
9178
UNDERGRADUATE EDUCATION
"
1551497,9178,"
9178
UNDERGRADUATE EDUCATION
"
1523401,7918,"
7918
CYBER-PHYSICAL SYSTEMS (CPS)
"
1523401,7918,"
7918
CYBER-PHYSICAL SYSTEMS (CPS)
"
1507391,8399,"
8399
Energy Storage or Transmission
"
1507391,8399,"
8399
Energy Storage or Transmission
"
1520463,8038,"
8038
Biotechnology
"
1520463,8038,"
8038
Biotechnology
"
1520463,8038,"
8038
Biotechnology
"
1534673,5407,"
5407
POLAR CYBERINFRASTRUCTURE
"
1560785,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1560785,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1560785,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1560785,EGCH,"
EGCH
ENVIRONMENT AND GLOBAL CHANGE
"
1540713,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1540713,1795,"
1795
ROBERT NOYCE SCHOLARSHIP PGM
"
1565249,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1565249,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1565249,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1565249,9263,"
9263
COMPUTATIONAL SCIENCE & ENGING
"
1551172,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1551172,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1551172,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1551172,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1551172,SMET,"
SMET
SCIENCE, MATH, ENG & TECH EDUCATION
"
1553634,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553634,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553634,9150,"
9150
EXP PROG TO STIM COMP RES
"
1553634,9150,"
9150
EXP PROG TO STIM COMP RES
"
1536336,8214,"
8214
ECCO
"
1536336,8214,"
8214
ECCO
"
1536336,8214,"
8214
ECCO
"
1534564,9178,"
9178
UNDERGRADUATE EDUCATION
"
1534564,9178,"
9178
UNDERGRADUATE EDUCATION
"
1534564,9178,"
9178
UNDERGRADUATE EDUCATION
"
1534564,9178,"
9178
UNDERGRADUATE EDUCATION
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1541230,AMPP,"
AMPP
ADVANCED MATERIALS & PROCESSING PROGRAM
"
1515084,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1515084,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1504730,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504730,9150,"
9150
EXP PROG TO STIM COMP RES
"
1504730,9150,"
9150
EXP PROG TO STIM COMP RES
"
1515392,1207,"
1207
OBSERVATIONAL ASTRONOMY
"
1509020,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
1509020,9251,"
9251
RES EXPER FOR UNDERGRAD-SUPPLT
"
